date,state,customers_elec,price_elec,revenue_elec,sales_elec
2017-12,FL,10676120.0,10.35,1795.09815,17341.91326
2017-12,IN,3221451.0,9.65,820.84351,8505.53974
2017-12,IL,5904140.0,9.31,1116.44521,11987.28441
2017-12,ID,873110.0,8.3,169.35117,2039.82592
2018-01,MO,3172053.0,8.68,672.31522,7748.49543
2018-01,WV,1017707.0,8.97,307.80704,3432.1241
2018-01,WA,3479067.0,8.15,711.13312,8721.26996
2018-01,VA,3854251.0,9.41,1103.33742,11724.03193
2018-01,VT,370510.0,15.18,80.16603,528.10205
2018-01,UT,1220227.0,7.87,198.32478,2519.57152
2018-01,TX,12761793.0,8.49,3153.02979,37150.5344
2018-01,TN,3352256.0,9.39,930.84177,9910.18492
2018-01,SD,473660.0,9.68,118.30121,1221.98713
2018-01,SC,2653271.0,10.51,818.71466,7789.35425
2018-01,RI,508020.0,19.35,132.02874,682.31687
2018-01,AZ,3130292.0,9.95,543.66197,5461.68315
2018-01,AK,340681.0,19.34,110.92898,573.57173
2018-01,AL,2602111.0,9.66,827.89512,8571.05263
2018-01,IL,5906585.0,10.22,1290.86822,12625.1081
2018-01,ID,874659.0,8.35,164.77224,1972.94639
2018-01,HI,496415.0,28.03,209.28114,746.62162
2018-01,GA,4928485.0,9.98,1301.0983,13042.16594
2018-01,FL,10444689.0,10.56,2009.28701,19031.87239
2018-01,MS,1534233.0,8.93,409.21952,4583.10557
2018-01,MN,2714665.0,9.92,614.58349,6193.08413
2018-01,MI,4913417.0,11.43,1037.52712,9074.54738
2018-01,MA,3186696.0,19.66,952.63022,4845.49717
2018-01,MD,2588165.0,11.84,735.74254,6216.54593
2018-01,ME,817872.0,12.39,166.86561,1346.62457
2018-01,LA,2391431.0,7.59,638.05273,8404.27749
2018-01,KY,2286714.0,8.43,616.83307,7314.94238
2018-01,KS,1516458.0,10.33,370.73318,3589.06699
2018-01,IA,1629385.0,8.15,377.07026,4624.27633
2018-01,IN,3228831.0,9.6,899.65493,9375.11114
2018-01,PA,6102557.0,10.68,1527.65307,14303.373
2018-01,OR,1995601.0,8.9,394.20548,4426.96586
2018-01,OK,2059924.0,7.7,436.16393,5665.97475
2018-01,DC,297163.0,11.91,118.24557,992.54491
2018-01,DE,484742.0,10.59,115.18491,1087.84997
2018-01,CT,1660149.0,18.34,496.71832,2708.29273
2018-01,CO,2699908.0,9.53,443.05441,4646.72861
2018-01,CA,15511724.0,15.49,3168.49555,20455.0495
2018-01,AR,1615801.0,8.22,368.54015,4485.75249
2018-01,WI,3058581.0,10.62,666.30668,6275.45831
2018-01,WY,340602.0,8.05,123.28871,1531.78436
2018-01,OH,5615237.0,9.96,1399.26414,14042.99297
2018-01,ND,465623.0,8.4,165.82259,1973.75566
2018-01,NC,5220354.0,9.01,1209.58819,13431.3397
2018-01,NY,8278214.0,14.68,1933.43268,13169.57586
2018-01,NM,1039278.0,9.04,173.92247,1923.60939
2018-01,NJ,4085338.0,13.33,865.81449,6493.90553
2018-01,NH,731096.0,17.11,177.14282,1035.23319
2018-01,NV,1351406.0,8.37,221.64571,2647.67796
2018-01,NE,1061548.0,8.27,228.41864,2760.91474
2018-01,MT,623883.0,8.85,123.84522,1398.83428
2018-02,ID,875528.0,8.36,146.75467,1756.36953
2018-02,OR,1995775.0,8.84,374.47254,4236.14568
2018-02,OK,2057557.0,7.88,379.53238,4814.34043
2018-02,OH,5609245.0,10.15,1197.65249,11800.51252
2018-02,ND,465453.0,8.6,158.55132,1844.6635
2018-02,NC,5217539.0,9.57,978.11164,10222.27581
2018-02,NY,8281096.0,14.35,1712.39613,11929.24774
2018-02,NM,1039863.0,9.05,156.85702,1734.17781
2018-02,NJ,4087705.0,13.46,758.21775,5633.43434
2018-02,NH,731418.0,17.51,152.29859,869.84293
2018-02,AK,340517.0,18.87,103.80358,550.13723
2018-02,AL,2597255.0,9.33,614.53174,6586.13724
2018-02,CA,14931678.0,15.46,2777.31266,17968.25944
2018-02,WV,1017341.0,9.1,240.21203,2641.01698
2018-02,WA,3460146.0,8.2,656.07791,8002.14068
2018-02,VA,3852373.0,9.49,839.06863,8837.22519
2018-02,WY,340296.0,8.2,114.19626,1392.85365
2018-02,WI,3048135.0,10.67,595.46478,5583.17842
2018-02,DE,485232.0,10.91,99.28371,909.85491
2018-02,NV,1349372.0,8.41,205.7036,2446.58729
2018-02,NE,1056473.0,8.36,210.32291,2515.09471
2018-02,MT,623552.0,8.67,114.73645,1323.37461
2018-02,MO,3172648.0,9.04,592.77789,6559.982
2018-02,MS,1530536.0,9.4,369.20257,3926.2055
2018-02,RI,508412.0,19.27,107.96706,560.24437
2018-02,VT,369979.0,15.26,68.53029,449.02879
2018-02,UT,1222253.0,8.16,184.07634,2256.30534
2018-02,TX,12760378.0,8.46,2602.67991,30761.99935
2018-02,TN,3353200.0,9.53,814.39134,8543.08282
2018-02,SD,473346.0,9.69,109.69249,1131.44186
2018-02,SC,2651272.0,9.97,578.31811,5803.364
2018-02,MN,2712230.0,10.03,552.68863,5511.13927
2018-02,MI,4904234.0,11.47,923.54313,8048.64789
2018-02,MA,3181483.0,19.27,811.58294,4211.85547
2018-02,MD,2589715.0,12.04,570.63491,4738.64968
2018-02,ME,787491.0,14.29,141.97844,993.72448
2018-02,LA,2383362.0,7.55,548.07747,7263.61507
2018-02,HI,496408.0,28.1,191.03935,679.84552
2018-02,GA,4923721.0,9.07,918.56889,10129.86439
2018-02,FL,10616544.0,10.73,1795.51436,16740.14099
2018-02,DC,298348.0,12.39,102.5542,827.95449
2018-02,AR,1611776.0,8.28,331.64897,4005.06461
2018-02,AZ,3134034.0,10.11,491.88783,4865.99566
2018-02,PA,6108562.0,10.43,1285.98945,12328.58231
2018-02,CT,1659457.0,18.66,408.24705,2188.12073
2018-02,CO,2703940.0,9.66,406.93163,4212.70764
2018-02,KY,2284805.0,8.63,513.51444,5950.43999
2018-02,KS,1515920.0,10.58,329.06302,3111.38561
2018-02,IA,1628257.0,8.35,346.5048,4148.88659
2018-02,IN,3227293.0,9.61,789.11776,8211.36271
2018-02,IL,5903055.0,9.27,1017.56799,10975.7779
2018-03,CO,2707705.0,9.62,427.62414,4445.07945
2018-03,IN,3227618.0,9.63,807.54208,8382.57765
2018-03,IL,5914340.0,9.36,1031.65792,11025.2868
2018-03,KY,2284684.0,8.3,505.64252,6091.51127
2018-03,KS,1517584.0,10.46,320.14088,3060.46829
2018-03,IA,1631596.0,8.34,345.72159,4144.59426
2018-03,WY,340976.0,8.25,118.7716,1439.57961
2018-03,WI,3045796.0,10.32,590.7522,5725.11009
2018-03,WV,1017043.0,8.89,272.65222,3066.8833
2018-03,WA,3488257.0,8.19,666.06607,8130.28691
2018-03,VA,3856391.0,9.4,908.47158,9666.18054
2018-03,VT,371047.0,14.97,68.58058,458.0811
2018-03,ID,877313.0,8.18,146.75448,1793.56858
2018-03,HI,496718.0,29.01,213.25079,735.12339
2018-03,GA,4933232.0,9.26,936.25856,10113.21559
2018-03,FL,10708193.0,10.32,1753.36718,16998.28686
2018-03,DC,299226.0,10.77,102.48191,951.75291
2018-03,NM,1040814.0,9.29,166.2677,1789.54176
2018-03,NJ,4055907.0,12.73,741.34272,5824.25888
2018-03,NH,731906.0,16.97,150.91875,889.2775
2018-03,MA,3171351.0,19.03,783.52597,4116.46873
2018-03,MD,2590644.0,11.3,591.25331,5231.41119
2018-03,ME,819334.0,15.06,142.55883,946.63334
2018-03,LA,2392977.0,8.01,525.82559,6562.50639
2018-03,OR,1999803.0,8.93,373.82052,4185.51838
2018-03,UT,1224066.0,7.83,180.82114,2309.63835
2018-03,TX,12845686.0,8.23,2441.31928,29675.13733
2018-03,TN,3363333.0,9.72,712.07848,7322.2855
2018-03,SD,474442.0,9.59,106.73705,1113.0535
2018-03,SC,2657062.0,9.64,575.07544,5966.17933
2018-03,RI,487460.0,17.8,104.58977,587.68815
2018-03,PA,6112537.0,10.02,1231.56031,12285.40393
2018-03,CA,15708065.0,15.42,3317.41001,21509.26676
2018-03,AR,1610521.0,8.19,298.86086,3650.1076
2018-03,MI,4906181.0,11.42,958.87895,8396.4597
2018-03,MS,1533853.0,9.4,336.81963,3584.75381
2018-03,MN,2719326.0,9.84,563.44918,5724.37939
2018-03,NV,1350783.0,8.39,221.03822,2634.83354
2018-03,NE,1058022.0,8.99,224.39633,2495.40844
2018-03,MT,624570.0,8.87,112.99148,1273.94391
2018-03,MO,3176296.0,9.28,570.55565,6146.13369
2018-03,AK,341113.0,19.02,101.84232,535.54142
2018-03,AL,2601202.0,9.36,628.51035,6713.36877
2018-03,AZ,3134575.0,10.0,526.93624,5267.59071
2018-03,DE,486025.0,10.27,98.33109,957.29834
2018-03,CT,1660806.0,18.21,412.31409,2264.18494
2018-03,OK,2059423.0,7.98,361.95587,4535.30906
2018-03,OH,5613093.0,9.86,1225.4002,12428.55211
2018-03,ND,465921.0,8.71,156.32984,1795.71216
2018-03,NC,5226743.0,9.02,943.18528,10461.51391
2018-03,NY,8288347.0,13.79,1598.37595,11592.35718
2018-04,AR,1610344.0,7.43,256.1673,3449.07177
2018-04,IA,1630891.0,8.14,323.61771,3976.43241
2018-04,IN,3230157.0,9.61,743.6121,7738.74781
2018-04,IL,5909414.0,9.5,974.84867,10261.95038
2018-04,ID,878440.0,8.08,136.37773,1688.38024
2018-04,HI,496952.0,28.03,211.85163,755.90479
2018-04,AK,341603.0,19.11,91.46256,478.62848
2018-04,AL,2603706.0,9.39,589.33378,6276.03058
2018-04,NE,1064703.0,8.78,200.14667,2280.16582
2018-04,MT,624782.0,8.56,102.53274,1197.74931
2018-04,MO,3179103.0,9.1,523.8809,5756.78927
2018-04,DE,486766.0,10.56,94.67625,896.39577
2018-04,CT,1661205.0,18.34,382.82307,2087.63539
2018-04,VT,371117.0,14.93,63.5739,425.83768
2018-04,WV,1016914.0,8.84,218.86533,2477.18417
2018-04,MS,1535700.0,9.27,322.16007,3475.88887
2018-04,MN,2718138.0,9.67,505.99568,5230.12202
2018-04,MI,4891683.0,11.32,891.65914,7877.7108
2018-04,MA,3162641.0,18.38,721.1809,3924.57477
2018-04,MD,2591258.0,11.53,499.83246,4334.21817
2018-04,ME,815206.0,13.42,130.27556,971.06378
2018-04,LA,2392857.0,7.7,517.20082,6717.03499
2018-04,KY,2286185.0,8.38,463.73651,5532.53987
2018-04,KS,1519640.0,10.51,312.44797,2974.04824
2018-04,AZ,3125910.0,10.57,602.95764,5705.91501
2018-04,WA,3470066.0,8.1,579.20038,7153.55775
2018-04,VA,3858512.0,9.37,768.61977,8199.9074
2018-04,WY,340975.0,8.15,109.83321,1347.46637
2018-04,WI,3057471.0,10.5,566.5245,5395.20033
2018-04,TN,3370701.0,9.42,690.86581,7333.78827
2018-04,SD,474538.0,9.66,97.3113,1007.87208
2018-04,SC,2661267.0,9.46,538.12586,5687.73466
2018-04,RI,509274.0,17.69,99.5638,562.66924
2018-04,PA,6118797.0,9.91,1142.55975,11527.69958
2018-04,OR,2000655.0,8.84,345.38988,3905.43203
2018-04,OK,2061884.0,7.93,356.76913,4498.42824
2018-04,UT,1225669.0,7.79,176.48437,2264.63101
2018-04,TX,12819954.0,8.13,2358.14147,29018.88173
2018-04,NY,8292331.0,13.82,1525.53692,11041.78947
2018-04,NM,1042234.0,8.91,158.01175,1773.41706
2018-04,NJ,4119380.0,12.77,671.82694,5260.2489
2018-04,NH,731215.0,17.02,139.18947,817.72784
2018-04,NV,1353743.0,8.21,213.7458,2601.99883
2018-04,GA,4942657.0,9.17,875.15654,9544.656
2018-04,FL,10647599.0,10.19,1773.50937,17398.44175
2018-04,DC,299541.0,12.75,105.16388,824.76148
2018-04,NC,5233133.0,9.24,866.54724,9374.29384
2018-04,CO,2711207.0,9.83,406.74726,4139.0187
2018-04,CA,15201221.0,14.34,2637.18467,18388.98709
2018-04,OH,5613289.0,9.94,1120.40761,11276.58809
2018-04,ND,465845.0,8.8,143.63186,1632.7696
2018-05,TX,12847912.0,8.38,2829.86154,33779.03742
2018-05,CA,15758383.0,15.99,3177.94938,19877.98039
2018-05,AR,1615978.0,7.48,277.34479,3708.62272
2018-05,OK,2064667.0,7.82,431.32458,5513.7602
2018-05,OH,5610104.0,9.95,1220.66961,12270.3632
2018-05,ND,466518.0,9.04,143.52881,1587.96299
2018-05,NC,5240029.0,8.89,979.56198,11020.27943
2018-05,NY,8298284.0,14.26,1555.43671,10910.98306
2018-05,WY,341345.0,8.27,111.13644,1343.14789
2018-05,WI,3056554.0,10.81,613.67651,5678.37171
2018-05,GA,4949670.0,9.46,1050.13008,11102.69316
2018-05,FL,10657934.0,10.17,1916.70297,18844.0276
2018-05,DC,299767.0,11.86,104.78973,883.46896
2018-05,DE,487371.0,10.49,91.77731,874.60947
2018-05,CT,1662362.0,17.78,389.22473,2189.69972
2018-05,CO,2715553.0,9.87,441.32738,4470.54581
2018-05,WV,1013160.0,8.77,232.20661,2648.73595
2018-05,WA,3484441.0,7.71,536.52098,6955.53249
2018-05,MI,4919303.0,11.32,968.98433,8559.79749
2018-05,MA,3228381.0,17.89,700.06711,3912.13169
2018-05,MD,2592211.0,11.31,529.89395,4684.42989
2018-05,ME,819519.0,13.27,120.55313,908.37362
2018-05,LA,2395860.0,7.55,554.0147,7335.69483
2018-05,KY,2288246.0,8.51,519.40093,6102.36078
2018-05,NM,1042029.0,8.88,175.17756,1971.70791
2018-05,NJ,4100035.0,13.17,761.03104,5777.52382
2018-05,NH,733616.0,17.08,140.13062,820.25984
2018-05,NV,1357050.0,8.4,259.64603,3092.23681
2018-05,NE,1067824.0,8.96,217.48673,2427.84426
2018-05,MT,626875.0,8.67,95.4935,1101.42053
2018-05,MO,3184855.0,10.76,697.89757,6483.94075
2018-05,MS,1538017.0,9.36,354.65042,3788.74157
2018-05,MN,2723433.0,10.47,572.56381,5469.33035
2018-05,VA,3859559.0,9.37,873.43838,9324.5766
2018-05,TN,3373790.0,9.39,709.25102,7549.39202
2018-05,SD,475893.0,9.96,95.61867,960.3314
2018-05,SC,2666741.0,9.44,626.47165,6635.09705
2018-05,RI,510663.0,17.22,95.85268,556.6483
2018-05,PA,6120410.0,9.9,1105.76009,11170.01169
2018-05,OR,2038967.0,8.71,324.56115,3725.62913
2018-05,KS,1527491.0,10.91,383.03838,3511.88382
2018-05,IA,1632058.0,8.33,331.23588,3977.62388
2018-05,IN,3230127.0,9.51,803.18666,8444.69954
2018-05,IL,5910065.0,9.53,1091.74968,11461.79751
2018-05,ID,880118.0,8.27,158.54484,1916.25476
2018-05,HI,497065.0,28.65,216.22565,754.78183
2018-05,AZ,3125162.0,11.33,749.33236,6614.6449
2018-05,AK,344251.0,19.24,90.81143,472.05229
2018-05,AL,2605467.0,9.61,698.78479,7274.54457
2018-05,VT,372660.0,15.02,62.33245,415.05567
2018-05,UT,1228571.0,8.46,202.08089,2387.36624
2018-06,KS,1526666.0,11.26,445.6234,3958.13477
2018-06,WY,341854.0,8.27,110.85448,1340.4598
2018-06,WI,3063562.0,10.45,625.59917,5984.53699
2018-06,WV,1012830.0,8.66,230.00762,2657.07151
2018-06,WA,3489839.0,7.72,527.02995,6823.08091
2018-06,VA,3863801.0,9.72,983.44209,10116.26326
2018-06,VT,374105.0,15.34,64.79856,422.30663
2018-06,UT,1229350.0,8.6,240.10793,2791.71959
2018-06,TX,12890803.0,8.77,3546.83179,40453.92448
2018-06,TN,3381104.0,9.68,874.39819,9030.25004
2018-06,SD,476617.0,10.21,105.83635,1036.41197
2018-06,SC,2670965.0,10.18,763.96365,7502.34108
2018-06,RI,484149.0,16.43,99.96077,608.51044
2018-06,PA,6116845.0,10.01,1167.74983,11663.62275
2018-06,OR,2049552.0,8.74,335.15236,3835.81696
2018-06,AZ,3126546.0,11.47,901.21996,7859.38021
2018-06,IA,1632952.0,10.25,459.70859,4485.05318
2018-06,IN,3232191.0,9.78,870.47323,8903.49465
2018-06,IL,5897677.0,9.59,1236.85115,12894.78928
2018-06,NE,1066900.0,9.37,253.64749,2707.20522
2018-06,MT,628845.0,8.8,94.93721,1078.81683
2018-06,MO,3185938.0,11.75,873.98148,7437.12022
2018-06,MS,1539411.0,9.51,436.0809,4586.01831
2018-06,MN,2726201.0,11.0,647.51363,5887.73922
2018-06,MI,4918488.0,11.51,1037.54684,9017.4003
2018-06,NV,1364937.0,9.21,338.38533,3674.27939
2018-06,NY,8304152.0,15.41,1861.60115,12083.09932
2018-06,NM,1042804.0,9.84,218.05556,2216.4653
2018-06,NJ,4099277.0,13.66,902.76183,6606.7179
2018-06,NH,734222.0,16.63,146.12973,878.68368
2018-06,CA,15503561.0,17.72,3739.0612,21098.82609
2018-06,AR,1623779.0,7.86,348.58717,4433.56505
2018-06,OK,2066449.0,8.69,527.81129,6074.74223
2018-06,OH,5608628.0,10.08,1312.2466,13024.12236
2018-06,ND,466578.0,9.4,145.81967,1551.48584
2018-06,NC,5249772.0,9.27,1153.95728,12452.30668
2018-06,GA,4956022.0,10.2,1311.83013,12855.77627
2018-06,FL,10674965.0,10.2,2228.50736,21847.64037
2018-06,DC,300028.0,11.87,114.16693,961.76404
2018-06,DE,487964.0,10.54,100.89539,957.40604
2018-06,CT,1661305.0,18.55,419.67681,2261.93779
2018-06,CO,2717672.0,10.44,520.70771,4985.71597
2018-06,ID,881523.0,8.45,187.54568,2218.61061
2018-06,HI,496530.0,28.84,225.49125,781.81649
2018-06,MD,2593589.0,11.71,595.51892,5087.62665
2018-06,MA,3186435.0,17.68,760.16558,4298.54492
2018-06,AK,344908.0,19.41,86.79841,447.19017
2018-06,AL,2607967.0,9.91,808.52295,8162.50338
2018-06,ME,818655.0,13.13,126.37407,962.77427
2018-06,LA,2399845.0,7.7,667.94776,8676.30298
2018-06,KY,2290750.0,8.79,562.58146,6401.61305
2018-07,VT,372815.0,15.07,75.76615,502.62803
2018-07,IN,3235142.0,9.87,957.4744,9701.21473
2018-07,IL,5904087.0,9.51,1325.92139,13938.27356
2018-07,ID,883201.0,8.27,221.13916,2673.68855
2018-07,HI,496373.0,29.78,249.16463,836.75082
2018-07,GA,4955735.0,10.22,1405.88531,13751.25337
2018-07,FL,10661553.0,10.22,2426.52386,23731.58097
2018-07,DC,300901.0,11.41,126.53954,1109.12236
2018-07,DE,488635.0,10.2,117.61702,1152.74558
2018-07,CT,1661692.0,18.04,537.81642,2980.47171
2018-07,CO,2719713.0,10.44,579.21179,5550.18853
2018-07,AK,343234.0,20.33,94.76732,466.20923
2018-07,RI,510596.0,16.79,133.2392,793.64394
2018-07,PA,6115467.0,10.12,1369.95288,13531.7901
2018-07,OR,2010039.0,8.75,385.77807,4410.23594
2018-07,AL,2607089.0,9.85,857.58736,8707.46856
2018-07,OK,2066434.0,8.48,558.1613,6580.71781
2018-07,AZ,3128198.0,11.62,1055.9412,9086.48922
2018-07,MT,630083.0,9.27,112.78337,1216.68308
2018-07,MO,3190218.0,11.76,951.31043,8090.63319
2018-07,MS,1539146.0,9.12,451.05194,4948.04092
2018-07,UT,1230932.0,8.78,289.38576,3295.7061
2018-07,TX,12883726.0,8.82,3777.00065,42840.4194
2018-07,TN,3389086.0,9.7,966.49815,9964.19534
2018-07,SD,477082.0,10.26,114.48019,1115.25774
2018-07,SC,2672955.0,10.29,823.32682,8002.93433
2018-07,CA,15497808.0,18.3,4638.43684,25342.87046
2018-07,AR,1628312.0,8.0,397.43616,4967.55383
2018-07,MN,2727721.0,11.03,694.65584,6300.67302
2018-07,MI,4915096.0,12.13,1240.98967,10229.7942
2018-07,MA,3256883.0,18.13,934.09978,5153.08335
2018-07,MD,2594981.0,11.53,687.41473,5963.82513
2018-07,ME,784373.0,13.46,133.53679,992.0884
2018-07,LA,2400803.0,8.15,739.71918,9072.85244
2018-07,KY,2293149.0,8.6,602.28745,7006.02637
2018-07,KS,1532946.0,11.3,491.29535,4348.44872
2018-07,IA,1634091.0,10.84,491.62584,4536.27278
2018-07,WY,342228.0,8.16,119.04934,1458.87209
2018-07,WI,3064344.0,10.78,724.55993,6723.9359
2018-07,WV,1013085.0,8.78,251.55475,2865.69128
2018-07,WA,3496120.0,7.88,583.6388,7405.44364
2018-07,OH,5610499.0,10.18,1452.57978,14262.25644
2018-07,ND,467066.0,9.33,153.45845,1645.20024
2018-07,NC,5251336.0,9.58,1290.11783,13472.88197
2018-07,NY,8304278.0,16.15,2337.21981,14471.65584
2018-07,NM,1041171.0,10.12,241.43254,2384.77847
2018-07,NJ,4107772.0,13.72,1101.85421,8031.2856
2018-07,NH,734866.0,16.72,176.09413,1053.48906
2018-07,NV,1260164.0,9.28,410.58929,4424.51744
2018-07,NE,1068834.0,10.02,305.69177,3050.48419
2018-07,VA,3866049.0,9.76,1061.89487,10881.10318
2018-08,CA,15754331.0,18.55,5542.31381,29874.59826
2018-08,NC,5265804.0,9.46,1262.99462,13349.8974
2018-08,NY,8311178.0,15.73,2353.52042,14957.61138
2018-08,NM,1044834.0,10.01,236.60021,2362.58933
2018-08,NJ,4103751.0,13.6,1144.89306,8420.90871
2018-08,NH,737533.0,16.57,179.01397,1080.25725
2018-08,NV,1365837.0,9.55,416.33219,4359.27002
2018-08,NE,1072500.0,9.75,284.10599,2914.09179
2018-08,MT,631607.0,9.07,117.60771,1296.90572
2018-08,OH,5614229.0,10.05,1440.7477,14342.44134
2018-08,MO,3191918.0,11.15,879.34168,7884.27934
2018-08,MS,1543201.0,9.21,453.14796,4920.4109
2018-08,MN,2733088.0,10.81,680.55581,6295.08928
2018-08,MI,4919907.0,11.39,1163.96011,10221.37096
2018-08,ND,467630.0,9.35,154.94135,1657.94928
2018-08,WY,342485.0,8.02,113.66286,1416.84092
2018-08,WI,3064152.0,10.74,721.3932,6719.9833
2018-08,WV,1013722.0,8.7,248.87866,2861.31426
2018-08,WA,3513141.0,8.0,584.26516,7299.47561
2018-08,VA,3872579.0,9.76,1070.79143,10970.05022
2018-08,VT,374120.0,15.09,76.59868,507.46674
2018-08,UT,1233694.0,8.83,280.04687,3171.01753
2018-08,MD,2597695.0,11.3,681.05046,6024.58434
2018-08,ME,823707.0,13.26,156.47081,1180.14598
2018-08,LA,2404575.0,8.1,735.58958,9080.39919
2018-08,KY,2295322.0,8.44,606.88018,7191.2103
2018-08,MA,3203630.0,18.19,999.3277,5494.47516
2018-08,KS,1528284.0,11.21,476.40146,4250.31875
2018-08,IA,1636008.0,10.73,509.04254,4743.35058
2018-08,IN,3234012.0,9.87,970.09583,9832.93419
2018-08,IL,5917968.0,9.72,1362.18569,14012.49628
2018-08,ID,885374.0,8.4,198.77371,2365.2806
2018-08,HI,496561.0,29.27,250.97699,857.34693
2018-08,GA,4970738.0,10.33,1409.14432,13638.30948
2018-08,FL,10690154.0,10.14,2402.73116,23698.63283
2018-08,DC,301844.0,12.25,134.22421,1095.61778
2018-08,DE,489749.0,10.34,120.72881,1167.21367
2018-08,PA,6124716.0,10.06,1377.13623,13695.46509
2018-08,OR,2013539.0,8.86,386.76072,4367.55962
2018-08,OK,2070298.0,8.66,549.26236,6341.16484
2018-08,RI,506525.0,17.06,140.30511,822.62683
2018-08,AR,1631380.0,7.95,385.73931,4849.8509
2018-08,AZ,3132159.0,11.52,1042.68657,9054.33289
2018-08,AK,343856.0,19.48,91.34411,468.88325
2018-08,AL,2613529.0,9.91,858.05169,8655.22967
2018-08,TX,12961994.0,8.82,3867.75688,43866.29342
2018-08,TN,3395461.0,9.73,954.04737,9806.65614
2018-08,SD,478155.0,10.55,119.19841,1129.39716
2018-08,SC,2681667.0,8.1,653.86374,8074.04638
2018-08,CT,1662426.0,18.36,547.56993,2982.75622
2018-08,CO,2724287.0,10.36,569.56114,5500.23134
2018-09,TN,3379500.0,9.57,899.85748,9398.75156
2018-09,IL,5906082.0,9.44,1123.3548,11904.77789
2018-09,ID,886589.0,7.73,144.00791,1862.97993
2018-09,HI,496532.0,29.23,236.87505,810.2575
2018-09,GA,4972481.0,10.13,1332.60491,13160.94378
2018-09,FL,10720867.0,10.24,2379.71874,23237.9173
2018-09,DC,302389.0,11.88,117.33753,987.88805
2018-09,RI,511041.0,19.08,122.60586,642.72427
2018-09,PA,6118570.0,9.89,1304.21537,13185.21805
2018-09,OR,2004556.0,8.73,324.31837,3715.77366
2018-09,OK,2070173.0,8.4,465.77247,5544.49564
2018-09,OH,5610334.0,9.57,1223.21808,12782.78894
2018-09,SD,476869.0,10.43,103.71231,994.63338
2018-09,SC,2677524.0,9.6,714.4865,7445.12573
2018-09,DE,489906.0,10.44,106.88253,1024.04521
2018-09,CT,1660832.0,19.12,450.98897,2358.16643
2018-09,CO,2726397.0,10.28,503.86869,4901.66794
2018-09,CA,15183190.0,17.41,3536.89348,20312.25885
2018-09,IA,1633530.0,9.51,387.60874,4077.31809
2018-09,IN,3239981.0,9.9,866.92496,8758.66009
2018-09,MI,4910532.0,11.16,968.45373,8680.02367
2018-09,MA,3212693.0,18.97,892.77807,4706.31067
2018-09,MD,2598210.0,11.38,587.30871,5161.60628
2018-09,ME,790880.0,13.26,135.33963,1020.81118
2018-09,AK,343469.0,19.1,88.85937,465.29913
2018-09,AL,2611910.0,9.95,812.45799,8165.12099
2018-09,AR,1628740.0,7.84,357.15501,4555.61377
2018-09,AZ,3139889.0,11.25,885.50045,7872.87727
2018-09,MT,631124.0,8.59,99.72924,1160.89415
2018-09,MO,3188682.0,9.74,667.08163,6846.98291
2018-09,MS,1539698.0,9.08,430.74201,4745.16191
2018-09,MN,2727385.0,11.07,607.35424,5487.79225
2018-09,LA,2400894.0,7.62,676.94458,8879.01237
2018-09,KY,2294252.0,8.6,558.51753,6491.23539
2018-09,KS,1527194.0,10.65,386.70841,3631.96298
2018-09,ND,466962.0,9.39,143.92324,1533.17022
2018-09,NC,5268828.0,9.47,1160.99383,12261.22925
2018-09,NY,8315425.0,16.04,2255.00746,14061.58994
2018-09,NM,1043074.0,9.5,201.35038,2119.03388
2018-09,NJ,4111706.0,13.46,895.1141,6648.19692
2018-09,NH,733581.0,17.07,160.16292,938.34799
2018-09,NV,1366065.0,9.21,326.20491,3540.45827
2018-09,NE,1068732.0,9.63,238.49586,2477.18073
2018-09,WY,341892.0,8.15,107.24059,1315.39937
2018-09,WI,3064570.0,10.65,615.80344,5782.61722
2018-09,WV,1013148.0,8.53,219.98202,2579.74996
2018-09,WA,3481534.0,7.94,522.64459,6580.21587
2018-09,VA,3872699.0,9.48,957.34777,10099.1765
2018-09,VT,373307.0,15.05,68.2422,453.31305
2018-09,UT,1234975.0,8.4,231.15537,2750.87502
2018-09,TX,12859962.0,8.58,3358.62218,39144.89727
2018-10,ND,467487.0,8.93,148.91851,1667.05663
2018-10,DE,490429.0,11.03,101.4521,919.86024
2018-10,CT,1662857.0,18.32,399.73961,2182.42043
2018-10,CO,2731692.0,10.21,456.27423,4469.04435
2018-10,CA,15637077.0,16.11,3611.39399,22414.81919
2018-10,MN,2734319.0,10.26,540.77507,5270.85889
2018-10,MI,4923360.0,11.09,902.47305,8141.32956
2018-10,MA,3207866.0,18.23,749.2418,4109.66683
2018-10,MD,2600462.0,11.79,540.5287,4586.0076
2018-10,ME,823051.0,13.16,134.63875,1022.99723
2018-10,LA,2404131.0,7.33,592.6319,8084.29967
2018-10,KY,2300083.0,8.35,506.5527,6065.8518
2018-10,NC,5277753.0,9.43,997.14733,10570.49908
2018-10,KS,1524557.0,10.59,341.12331,3222.41715
2018-10,IA,1636485.0,8.13,322.58764,3965.7363
2018-10,IN,3244440.0,9.67,791.73754,8183.75515
2018-10,IL,5919190.0,9.79,1059.91821,10823.034
2018-10,ID,888964.0,7.89,131.14938,1661.48138
2018-10,HI,497106.0,28.97,246.60958,851.1914
2018-10,WY,342213.0,7.76,102.39689,1319.49667
2018-10,WI,3064611.0,10.46,586.52432,5605.42625
