date,state,consumption-for-eg,consumption-for-eg-btu,consumption-uto,consumption-uto-btu,generation,total-consumption,total-consumption-btu
2001-10,OK,,45.794,,3.092,4453.555,,48.884
2001-10,NE,,27.927,,0.101,2634.389,,28.03
2001-10,MS,,52.607,,3.788,5439.86,,56.399
2001-10,SC,,75.637,,2.473,6963.396,,78.113
2001-10,PA,,156.933,,4.443,15302.784,,161.625
2001-10,MN,,44.723,,3.553,4264.238,,48.275
2001-10,WV,,52.111,,1.796,5282.311,,53.907
2001-10,WA,,64.641,,4.21,6348.333,,68.849
2001-10,ID,,6.837,,1.754,701.595,,8.589
2001-10,OH,,111.64,,4.737,11217.241,,116.384
2001-10,WY,,40.514,,0.725,3656.526,,41.237
2001-10,ND,,26.501,,0.294,2335.056,,26.796
2001-10,TN,,76.647,,6.413,7146.984,,83.061
2001-10,NC,,92.489,,5.825,9077.946,,98.314
2001-10,SD,,6.222,,0.0,597.576,,6.222
2001-10,TX,,276.211,,35.378,28083.635,,311.598
2001-10,CO,,38.524,,1.261,3637.309,,39.779
2001-10,FL,,157.781,,9.781,15525.035,,167.561
2001-10,CA,,169.697,,17.36,15929.26,,187.059
2001-11,AL,,100.146,,10.777,9886.874,,110.924
2001-11,TX,,259.462,,36.016,26453.126,,295.47
2001-11,PA,,157.083,,4.741,15272.979,,162.135
2001-11,WI,,49.627,,5.61,4465.739,,55.235
2001-11,TN,,74.07,,6.386,6819.197,,80.456
2001-11,HI,,9.143,,0.665,863.437,,9.806
2001-11,ID,,7.366,,1.753,737.696,,9.117
2001-11,OR,,35.214,,1.016,3654.716,,36.231
2001-11,OK,,42.622,,2.826,4051.165,,45.447
2001-11,DC,,0.494,,0.0,31.622,,0.494
2001-11,MS,,43.013,,3.32,4366.411,,46.333
2001-11,NC,,85.549,,6.612,8389.939,,92.162
2001-11,ND,,27.869,,0.306,2481.004,,28.174
2001-11,IN,,99.874,,6.44,9594.432,,106.316
2001-11,CT,,23.617,,0.778,2226.92,,24.39
2001-11,MN,,41.678,,3.227,3998.365,,44.906
2001-11,UT,,29.423,,0.231,3046.637,,29.652
2001-11,CA,,147.268,,16.123,13419.388,,163.391
2001-11,AK,,6.486,,0.227,564.436,,6.714
2001-11,WY,,44.734,,0.702,3847.453,,45.436
2001-11,OH,,112.667,,5.11,11094.383,,117.778
2001-11,MT,,22.461,,0.976,2045.941,,23.436
2001-11,KS,,35.564,,0.136,3249.915,,35.7
2001-11,KY,,66.489,,0.027,6654.074,,66.517
2001-11,AZ,,69.152,,0.383,6814.355,,69.535
2001-11,AR,,38.431,,4.337,3626.715,,42.771
2001-11,ME,,14.915,,7.116,1704.659,,22.037
2001-11,NE,,22.658,,0.063,2137.681,,22.72
2001-11,LA,,63.525,,16.873,6190.75,,80.404
2001-11,MD,,39.11,,0.586,3780.002,,39.697
2001-11,IA,,34.782,,3.106,3189.393,,37.887
2001-11,MI,,89.779,,4.144,8410.701,,93.927
2001-11,GA,,85.585,,10.873,8181.096,,96.456
2001-11,DE,,3.729,,0.896,314.514,,4.625
2001-11,NH,,14.278,,0.218,1324.857,,14.496
2001-11,MA,,32.287,,1.355,3140.944,,34.136
2001-11,IL,,147.75,,4.204,13907.406,,151.986
2001-11,SD,,6.677,,0.0,648.148,,6.677
2001-11,FL,,134.279,,10.357,13471.979,,144.633
2001-11,CO,,39.055,,1.0,3689.135,,40.053
2001-11,WA,,70.04,,3.906,6895.661,,73.945
2001-11,SC,,74.303,,2.326,6889.312,,76.627
2001-11,MO,,68.637,,0.528,6502.267,,69.164
2001-11,NY,,110.343,,4.671,10517.985,,115.053
2001-11,NV,,27.45,,0.259,2653.47,,27.71
2001-11,VA,,57.341,,7.224,4875.441,,64.558
2001-11,RI,,4.686,,0.116,570.531,,4.803
2001-11,NM,,25.95,,0.395,2474.622,,26.347
2001-11,WV,,47.353,,1.466,4798.699,,48.817
2001-11,VT,,4.949,,0.007,466.8,,4.955
2001-11,NJ,,47.56,,2.647,4540.974,,50.221
2001-12,AL,,106.268,,10.998,10317.214,,117.266
2001-12,IL,,159.679,,4.722,15023.311,,164.424
2001-12,UT,,31.354,,0.229,3008.634,,31.583
2001-12,VT,,4.796,,0.008,450.831,,4.804
2001-12,CO,,42.13,,1.105,4013.212,,43.235
2001-12,NM,,29.304,,0.407,2817.754,,29.708
2001-12,DE,,2.799,,0.91,201.622,,3.707
2001-12,MS,,40.515,,3.251,5176.713,,43.768
2001-12,IN,,105.192,,6.863,10068.428,,112.058
2001-12,WA,,82.574,,3.733,8108.105,,86.311
2001-12,HI,,9.244,,0.682,868.634,,9.927
2001-12,NY,,120.147,,5.103,11446.848,,125.3
2001-12,MI,,99.009,,4.318,9264.457,,103.327
2001-12,MT,,22.785,,0.972,2165.123,,23.758
2001-12,MA,,33.506,,1.47,3280.311,,35.536
2001-12,SC,,75.137,,2.411,7005.866,,77.55
2001-12,NJ,,49.023,,2.904,4635.894,,51.938
2001-12,AR,,48.405,,4.712,4580.956,,53.118
2001-12,RI,,6.192,,0.155,751.501,,6.346
2001-12,OR,,42.617,,1.02,4419.632,,43.638
2001-12,PA,,175.487,,5.199,17102.243,,181.132
2001-12,TX,,280.203,,37.228,28357.417,,317.431
2001-12,MD,,37.371,,0.656,3546.682,,38.026
2001-12,ID,,7.033,,1.711,735.567,,8.742
2001-12,ND,,33.213,,0.306,2854.614,,33.52
2001-12,NH,,14.656,,0.237,1350.226,,14.893
2001-12,FL,,141.917,,10.514,14121.843,,152.429
2001-12,MO,,74.682,,0.563,6940.936,,75.246
2001-12,TN,,85.395,,6.688,7808.036,,92.081
2001-12,KS,,42.033,,0.148,3863.012,,42.183
2001-12,IA,,38.05,,3.388,3462.662,,41.44
2001-12,WY,,41.9,,0.872,3815.657,,42.77
2001-12,LA,,71.59,,17.058,6967.506,,88.641
2001-12,OK,,45.769,,2.789,4194.592,,48.559
2001-12,WI,,51.708,,6.671,4781.233,,58.379
2001-12,KY,,82.844,,0.03,7983.036,,82.874
2001-12,CT,,29.257,,0.714,2837.447,,29.971
2001-12,NE,,23.665,,0.128,2229.029,,23.793
2001-12,MN,,46.135,,3.534,4417.265,,49.67
2001-12,AK,,7.106,,0.228,633.924,,7.333
2001-12,ME,,15.171,,7.776,1694.783,,22.944
2001-12,WV,,61.774,,1.206,6323.989,,62.982
2001-12,GA,,97.363,,10.924,9304.998,,108.292
2001-12,DC,,0.0,,0.0,0.0,,0.0
2001-12,AZ,,77.903,,0.269,7736.363,,78.171
2001-12,CA,,159.975,,17.857,14657.585,,177.839
2001-12,SD,,6.126,,0.0,592.156,,6.126
2001-12,NC,,93.09,,6.68,9170.729,,99.777
2001-12,VA,,65.92,,7.155,5822.993,,73.08
2001-12,NV,,26.588,,0.247,2462.626,,26.835
2001-12,OH,,123.254,,4.454,12122.133,,127.711
2002-01,MA,,35.31983,,1.203,3401.455,,36.52283
2002-01,TX,,295.984,,32.09,30513.579,,328.074
2002-01,KS,,44.886,,0.074,4148.814,,44.961
2002-01,NH,,15.093,,0.148,1410.679,,15.24
2002-01,ME,,16.933,,7.961,1892.27,,24.894
2002-01,NC,,102.508,,8.222,10220.468,,110.734
2002-01,HI,,9.851,,0.366,940.438,,10.217
2002-01,CO,,41.834,,4.257,3999.204,,46.092
2002-01,LA,,77.083,,17.106,7608.765,,94.189
2002-01,NM,,24.661,,0.338,2359.283,,24.999
2002-01,ID,,7.195,,0.907,629.292,,8.102
2002-01,PA,,186.514,,5.546,17633.157,,192.06
2002-01,RI,,6.083,,0.145,744.915,,6.228
2002-01,SD,,5.734,,0.0,558.978,,5.734
2002-01,MT,,20.079,,0.829,1856.548,,20.909
2002-01,TN,,87.182,,7.053,8350.627,,94.235
2002-01,OH,,126.093,,1.352,12807.08,,127.445
2002-01,FL,,157.95,,11.115,15377.701,,169.064
2002-01,OR,,46.976,,0.998,4767.839,,47.974
2002-01,MO,,71.76,,0.538,6872.057,,72.298
2002-01,IA,,39.249,,3.644,3642.794,,42.894
2002-01,AR,,45.665,,4.99,4225.011,,50.655
2002-01,WI,,54.086,,4.431,4792.757,,58.517
2002-01,VT,,5.434,,0.015,489.489,,5.448
2002-01,SC,,88.11,,2.685,8407.13,,90.796
2002-01,AL,,115.971,,8.647,11220.297,,124.617
2002-01,MS,,31.55017,,3.295,3176.287,,34.84717
2002-01,WV,,81.741,,1.733,8301.043,,83.475
2002-01,AZ,,77.046,,0.406,7638.722,,77.45
2002-01,IN,,110.854,,5.471,10873.953,,116.324
2002-01,AK,,6.758,,0.701,646.618,,7.46
2002-01,NY,,118.243,,5.64,11538.292,,123.884
2002-01,ND,,31.457,,0.447,2807.824,,31.905
2002-01,DC,,0.0,,0.0,-1.033,,0.0
2002-01,NE,,28.147,,0.116,2683.648,,28.262
2002-01,OK,,47.818,,2.318,4671.927,,50.137
2002-01,KY,,86.946,,0.271,8152.119,,87.216
2002-01,UT,,33.955,,0.183,3354.085,,34.138
2002-01,DE,,3.298,,1.079,274.804,,4.379
2002-01,IL,,151.304,,5.652,14564.077,,156.956
2002-01,WY,,41.803,,0.611,3847.121,,42.415
2002-01,GA,,102.576,,15.376,9890.148,,117.951
2002-01,CA,,160.42,,17.563,14591.101,,177.986
2002-01,NV,,27.593,,0.284,2760.479,,27.877
2002-01,MN,,48.705,,3.647,4583.32,,52.353
2002-01,NJ,,52.186,,2.377,4979.722,,54.564
2002-01,CT,,28.803,,0.742,2831.592,,29.545
2002-01,MD,,40.112,,0.44,3746.199,,40.551
2002-01,VA,,73.254,,6.287,6599.32,,79.54
2002-01,WA,,94.976,,3.244,9318.444,,98.221
2002-01,MI,,96.651,,4.444,9241.035,,101.097
2002-02,IN,,90.595,,5.006,9121.38,,95.598
2002-02,AK,,5.92,,0.593,550.132,,6.513
2002-02,OR,,40.702,,0.812,4253.316,,41.514
2002-02,MA,,31.11688,,0.927,3020.382,,32.04388
2002-02,DC,,0.077,,0.0,4.729,,0.077
2002-02,VA,,65.365,,4.455,5827.87,,69.821
2002-02,ND,,26.883,,0.437,2419.16,,27.322
2002-02,DE,,3.056,,1.222,277.968,,4.279
2002-02,WI,,47.825,,4.111,4191.853,,51.936
2002-02,RI,,4.758,,0.083,572.626,,4.841
2002-02,HI,,8.841,,0.415,841.556,,9.255
2002-02,SD,,5.108,,0.0,490.42,,5.108
2002-02,AL,,100.48,,7.811,9697.976,,108.29
2002-02,NC,,89.586,,7.182,8991.821,,96.769
2002-02,MS,,29.35712,,2.451,2941.855,,31.80712
2002-02,KS,,39.969,,0.077,3717.504,,40.046
2002-02,WA,,77.701,,3.448,7664.377,,81.149
2002-02,CO,,34.76,,0.726,3341.686,,35.485
2002-02,TX,,264.182,,31.923,27337.377,,296.104
2002-02,UT,,28.517,,0.121,2823.878,,28.638
2002-02,VT,,5.381,,0.016,474.955,,5.396
2002-02,IL,,141.629,,4.964,13652.698,,146.593
2002-02,PA,,160.486,,4.353,15201.941,,164.838
2002-02,CT,,21.886,,0.594,2197.595,,22.481
2002-02,NV,,25.395,,0.265,2492.998,,25.659
2002-02,NY,,104.905,,4.547,10199.392,,109.451
2002-02,NM,,22.625,,0.293,2167.008,,22.917
2002-02,IA,,35.983,,3.417,3340.558,,39.4
2002-02,MN,,42.45,,3.18,4046.797,,45.631
2002-02,AR,,40.431,,3.728,3760.693,,44.158
2002-02,ME,,16.226,,5.926,1723.274,,22.152
2002-02,WV,,77.258,,1.587,7907.358,,78.843
2002-02,CA,,137.488,,15.748,12655.472,,153.237
2002-02,MI,,85.413,,3.796,8194.884,,89.21
2002-02,NJ,,48.408,,2.041,4581.142,,50.448
2002-02,LA,,71.708,,15.175,6866.89,,86.884
2002-02,FL,,131.604,,8.661,13071.696,,140.267
2002-02,ID,,7.885,,0.748,699.663,,8.633
2002-02,MD,,33.161,,0.385,3104.404,,33.546
2002-02,GA,,88.016,,10.843,8484.993,,98.859
2002-02,WY,,37.28,,0.736,3500.818,,38.015
2002-02,SC,,80.07,,2.579,7597.668,,82.649
2002-02,NE,,27.038,,0.117,2570.193,,27.154
2002-02,NH,,13.008,,0.125,1221.621,,13.134
2002-02,MT,,20.83,,0.766,1955.337,,21.598
2002-02,OH,,106.116,,1.04,10936.06,,107.158
2002-02,TN,,79.993,,5.96,7717.884,,85.953
2002-02,KY,,77.349,,0.257,7216.866,,77.607
2002-02,MO,,53.611,,0.43,5140.192,,54.042
2002-02,AZ,,69.023,,0.387,6911.775,,69.41
2002-02,OK,,43.594,,2.291,4145.021,,45.885
2002-03,MI,,99.979,,4.408,9496.047,,104.387
2002-03,CT,,22.057,,0.629,2240.963,,22.685
2002-03,VT,,5.879,,0.001,524.032,,5.88
2002-03,AR,,33.661,,3.492,3131.356,,37.153
2002-03,UT,,26.866,,0.139,2636.47,,27.002
2002-03,NJ,,51.296,,2.358,4884.271,,53.655
2002-03,MA,,34.74289,,1.126,3473.485,,35.86889
2002-03,KY,,89.377,,0.28,8190.387,,89.657
2002-03,DC,,0.156,,0.0,11.399,,0.156
2002-03,WA,,79.631,,3.691,7832.575,,83.322
2002-03,MT,,23.474,,0.839,2165.21,,24.314
2002-03,SD,,6.764,,0.0,647.411,,6.764
2002-03,MS,,31.38411,,2.423,3127.523,,33.80711
2002-03,CO,,35.759,,1.094,3471.009,,36.853
2002-03,RI,,4.181,,0.071,499.568,,4.252
2002-03,NM,,26.425,,0.317,2547.569,,26.742
2002-03,LA,,76.972,,16.545,7600.606,,93.518
2002-03,FL,,153.888,,10.146,15137.384,,164.034
2002-03,TX,,280.045,,32.367,28874.781,,312.413
2002-03,WI,,50.441,,4.498,4501.754,,54.939
2002-03,AK,,6.459,,0.644,585.608,,7.103
2002-03,NC,,90.651,,6.917,9084.027,,97.571
2002-03,WY,,42.381,,0.598,3933.571,,42.978
2002-03,AZ,,72.679,,0.308,7346.834,,72.988
2002-03,CA,,170.549,,17.445,15788.658,,187.995
2002-03,IL,,154.717,,5.649,14961.074,,160.367
2002-03,NH,,14.962,,0.113,1430.635,,15.075
2002-03,TN,,82.936,,5.742,7904.441,,88.677
2002-03,IN,,99.386,,5.476,9999.563,,104.862
2002-03,MD,,37.218,,0.59,3509.129,,37.806
2002-03,GA,,99.268,,13.255,9634.488,,112.523
2002-03,IA,,38.504,,3.635,3598.939,,42.14
2002-03,NV,,24.888,,0.274,2604.701,,25.162
2002-03,NE,,25.895,,0.121,2456.19,,26.015
2002-03,SC,,85.663,,2.934,8031.088,,88.598
2002-03,VA,,62.621,,6.585,5834.566,,69.205
2002-03,ID,,8.525,,0.909,754.208,,9.433
2002-03,KS,,37.425,,0.077,3421.399,,37.502
2002-03,PA,,160.803,,4.503,15047.333,,165.308
2002-03,ME,,18.46,,6.084,1888.201,,24.542
2002-03,WV,,77.379,,1.626,7828.01,,79.005
2002-03,MN,,46.437,,3.201,4344.764,,49.637
2002-03,DE,,5.796,,0.998,520.258,,6.795
2002-03,OK,,47.104,,2.491,4565.665,,49.595
2002-03,ND,,30.706,,0.583,2761.559,,31.289
2002-03,NY,,110.674,,5.401,10714.734,,116.074
2002-03,OR,,40.555,,1.151,4198.349,,41.707
2002-03,MO,,65.135,,0.606,6217.26,,65.741
2002-03,OH,,119.909,,1.556,12218.013,,121.465
2002-03,AL,,98.383,,6.323,9429.392,,104.706
2002-03,HI,,9.879,,0.461,942.555,,10.34
2002-04,MI,,96.185,,3.839,9126.717,,100.025
2002-04,OR,,39.133,,0.685,3895.498,,39.818
2002-04,WA,,89.231,,3.402,8755.435,,92.635
2002-04,NV,,19.43,,0.273,1931.633,,19.704
2002-04,MA,,29.59972,,0.975,2876.811,,30.57472
2002-04,LA,,69.279,,15.978,6709.074,,85.259
2002-04,IA,,32.233,,3.408,2974.038,,35.642
2002-04,NY,,105.631,,4.621,10114.004,,110.252
2002-04,ME,,16.173,,7.477,1746.265,,23.648
2002-04,CA,,152.399,,16.738,13995.827,,169.135
2002-04,KS,,33.634,,0.077,3074.497,,33.71
2002-04,ND,,24.964,,0.443,2249.272,,25.408
2002-04,AL,,97.028,,7.832,9161.933,,104.858
2002-04,SC,,76.203,,1.845,7097.372,,78.047
2002-04,HI,,9.732,,0.398,950.402,,10.132
2002-04,AZ,,69.857,,0.192,6960.495,,70.05
2002-04,MT,,23.123,,0.745,2121.772,,23.869
2002-04,VT,,5.338,,0.001,470.378,,5.338
2002-04,AR,,41.167,,4.181,3795.037,,45.349
2002-04,UT,,29.39,,0.108,2891.331,,29.499
2002-04,MS,,36.11028,,2.571,3453.04,,38.68328
2002-04,RI,,3.788,,0.066,458.584,,3.854
2002-04,DE,,5.261,,1.015,487.913,,6.274
2002-04,AK,,5.806,,0.612,539.384,,6.418
2002-04,TN,,80.517,,6.007,7741.323,,86.523
2002-04,CO,,36.389,,0.933,3505.988,,37.321
2002-04,WV,,69.106,,0.798,6927.829,,69.902
2002-04,IL,,141.274,,4.646,13795.073,,145.919
2002-04,ID,,10.614,,0.921,961.349,,11.535
2002-04,IN,,89.834,,5.103,9112.608,,94.937
2002-04,NJ,,44.46,,2.196,4172.745,,46.656
2002-04,NE,,25.625,,0.023,2446.109,,25.649
2002-04,WI,,48.677,,4.347,4346.957,,53.023
2002-04,TX,,279.58,,31.188,28939.85,,310.766
2002-04,WY,,33.885,,0.595,3082.479,,34.479
2002-04,MO,,61.265,,0.5,5911.037,,61.765
2002-04,NM,,27.054,,0.167,2531.493,,27.221
2002-04,CT,,23.17,,0.605,2270.753,,23.775
2002-04,OK,,46.125,,2.426,4523.336,,48.551
2002-04,NC,,93.99,,7.109,9312.033,,101.099
2002-04,MD,,38.645,,0.443,3654.329,,39.089
2002-04,PA,,163.151,,4.295,15165.161,,167.447
2002-04,SD,,6.974,,0.0,670.187,,6.974
2002-04,GA,,96.461,,11.018,9594.459,,107.48
2002-04,DC,,0.297,,0.0,22.998,,0.297
2002-04,MN,,42.847,,2.877,4018.887,,45.723
2002-04,VA,,60.853,,6.816,5595.054,,67.669
2002-04,OH,,110.429,,1.454,11277.405,,111.885
2002-04,KY,,79.658,,0.269,7433.945,,79.927
2002-04,NH,,14.703,,0.115,1379.845,,14.819
2002-04,FL,,160.65,,7.449,15618.302,,168.1
2002-05,MN,,38.806,,2.036,3887.967,,40.843
2002-05,WA,,95.229,,4.07,9329.691,,99.298
2002-05,ND,,26.117,,0.126,2317.316,,26.243
2002-05,NV,,25.061,,0.298,2591.063,,25.359
2002-05,AR,,36.344,,3.761,3498.511,,40.104
2002-05,MI,,88.674,,3.942,8437.205,,92.615
2002-05,GA,,113.307,,23.285,10794.035,,136.591
2002-05,WI,,51.711,,4.242,4534.769,,55.953
2002-05,RI,,4.757,,0.073,503.422,,4.828
2002-05,CT,,28.175,,0.693,2864.657,,28.869
2002-05,WV,,74.312,,1.146,7501.315,,75.457
2002-05,NE,,22.231,,0.123,2129.601,,22.354
2002-05,TX,,316.957,,32.962,32512.588,,349.92
2002-05,CO,,39.989,,0.884,3863.843,,40.872
2002-05,TN,,79.467,,6.55,7593.513,,86.017
2002-05,IA,,36.673,,3.255,3401.625,,39.929
2002-05,ME,,18.616,,6.734,1995.162,,25.35
2002-05,FL,,182.661,,8.738,17742.594,,191.398
2002-05,SD,,5.918,,0.0,576.244,,5.918
2002-05,AL,,109.613,,8.593,10444.214,,118.205
2002-05,LA,,83.179,,18.245,8170.343,,101.426
2002-05,MO,,63.456,,0.545,6067.638,,64.001
2002-05,IL,,152.184,,4.327,14509.129,,156.51
2002-05,MS,,39.09153,,1.828,3545.084,,40.91953
2002-05,NH,,6.668,,0.051,588.478,,6.718
2002-05,NY,,116.975,,3.874,11130.708,,120.85
2002-05,UT,,30.539,,0.106,2928.131,,30.646
2002-05,CA,,152.295,,17.138,13934.158,,169.431
2002-05,PA,,170.559,,4.406,15886.707,,174.966
2002-05,VA,,66.856,,5.028,5844.203,,71.885
2002-05,SC,,81.205,,2.649,7567.546,,83.855
2002-05,KY,,83.581,,0.261,7743.476,,83.843
2002-05,MT,,23.293,,0.79,2376.366,,24.083
2002-05,ID,,11.527,,1.029,1067.636,,12.555
2002-05,VT,,4.128,,0.0,364.921,,4.128
2002-05,KS,,36.628,,0.074,3368.557,,36.703
2002-05,WY,,36.01,,0.641,3272.657,,36.651
2002-05,MD,,35.778,,0.514,3359.138,,36.29
2002-05,OH,,119.653,,1.226,12137.199,,120.881
2002-05,DE,,4.586,,0.942,393.165,,5.528
2002-05,IN,,95.342,,4.774,9420.887,,100.115
2002-05,HI,,10.274,,0.486,986.886,,10.76
2002-05,OR,,40.041,,1.121,4002.611,,41.162
2002-05,OK,,49.139,,2.245,4768.241,,51.385
2002-05,AK,,5.771,,0.645,530.593,,6.416
2002-05,NC,,95.226,,4.686,9378.881,,99.912
2002-05,MA,,32.64247,,0.867,3169.285,,33.51147
2002-05,AZ,,79.961,,0.314,7870.515,,80.274
2002-05,DC,,0.0,,0.0,-0.616,,0.0
2002-05,NJ,,43.1,,1.856,4129.213,,44.956
2002-05,NM,,27.336,,0.219,2643.495,,27.556
2002-06,WV,,79.394,,1.295,7845.44,,80.69
2002-06,MN,,45.782,,2.072,4320.359,,47.855
2002-06,IA,,39.416,,3.567,3617.483,,42.983
2002-06,KY,,89.917,,0.288,8022.587,,90.206
2002-06,NH,,15.004,,0.041,1384.477,,15.046
2002-06,ID,,11.627,,0.861,1069.952,,12.489
2002-06,NC,,111.167,,4.496,10932.777,,115.665
2002-06,GA,,120.449,,9.945,11868.684,,130.395
2002-06,RI,,4.375,,0.076,530.708,,4.452
2002-06,CO,,41.253,,0.932,3988.462,,42.185
2002-06,NE,,28.352,,0.115,2696.164,,28.467
2002-06,IN,,108.536,,5.215,10537.115,,113.75
2002-06,TN,,87.347,,6.689,8216.879,,94.036
2002-06,SC,,92.993,,2.59,8602.653,,95.584
2002-06,MI,,105.647,,3.991,10105.156,,109.638
2002-06,HI,,10.196,,0.52,986.944,,10.715
2002-06,SD,,8.441,,0.0,826.208,,8.441
2002-06,UT,,30.497,,0.106,2925.409,,30.603
2002-06,NY,,128.876,,4.375,12338.506,,133.251
2002-06,PA,,186.549,,3.857,17342.799,,190.408
2002-06,WY,,34.508,,0.548,3135.318,,35.057
2002-06,MA,,33.54148,,0.84,3201.702,,34.38048
2002-06,OK,,57.643,,2.327,5533.766,,59.97
2002-06,FL,,180.996,,8.197,18094.546,,189.195
2002-06,LA,,91.473,,17.254,8457.393,,108.727
2002-06,OR,,41.834,,0.994,4236.983,,42.826
2002-06,ME,,15.765,,7.241,1744.576,,23.007
2002-06,NJ,,57.93,,2.104,5532.669,,60.035
2002-06,TX,,355.516,,32.821,36267.581,,388.338
2002-06,ND,,27.417,,0.081,2469.823,,27.498
2002-06,KS,,45.454,,0.07,4124.592,,45.524
2002-06,DC,,0.431,,0.0,30.828,,0.431
2002-06,NV,,27.073,,0.269,2855.076,,27.343
2002-06,CT,,27.515,,0.678,2738.361,,28.193
2002-06,MD,,44.713,,0.538,4154.828,,45.251
2002-06,NM,,31.163,,0.312,2940.191,,31.475
2002-06,DE,,5.798,,1.142,485.001,,6.942
2002-06,IL,,172.99,,4.815,16666.712,,177.805
2002-06,MS,,43.21052,,2.71,4163.396,,45.92052
2002-06,VT,,5.949,,0.001,543.726,,5.95
2002-06,CA,,175.808,,17.782,16343.68,,193.59
2002-06,AR,,45.051,,3.255,4120.91,,48.308
2002-06,MO,,77.801,,0.45,7501.687,,78.251
2002-06,MT,,21.834,,0.883,2059.523,,22.717
2002-06,AZ,,81.382,,0.396,8043.142,,81.777
2002-06,OH,,124.85,,1.381,12617.078,,126.23
2002-06,AK,,6.042,,0.483,524.325,,6.522
2002-06,AL,,123.175,,8.836,11882.481,,132.011
2002-06,VA,,74.94,,5.549,6549.836,,80.489
2002-06,WI,,57.681,,4.164,5077.957,,61.845
2002-06,WA,,109.772,,4.138,10768.116,,113.91
2002-07,AL,,134.231,,9.479,13067.536,,143.709
2002-07,AK,,6.26,,0.574,531.314,,6.835
2002-07,MA,,39.977,,0.921,3887.071,,40.9
2002-07,WV,,87.865,,1.478,8830.703,,89.344
2002-07,MS,,50.354,,3.11,4926.269,,53.464
2002-07,GA,,134.939,,24.504,13067.342,,159.44
2002-07,TN,,91.353,,6.251,8711.86,,97.604
2002-07,LA,,99.866,,17.938,9764.707,,117.806
2002-07,TX,,392.466,,35.067,39583.368,,427.533
2002-07,NC,,124.059,,5.975,12339.609,,130.033
2002-07,KS,,50.751,,0.049,4698.284,,50.801
2002-07,OH,,143.192,,2.161,14219.276,,145.351
2002-07,ND,,31.182,,0.01,2779.58,,31.193
2002-07,WY,,42.583,,0.577,3893.361,,43.159
2002-07,SC,,102.61,,2.85,9463.728,,105.46
2002-07,CA,,212.115,,17.948,19633.136,,230.064
2002-07,WI,,66.802,,4.854,5927.254,,71.656
2002-07,RI,,4.938,,0.091,597.174,,5.029
2002-07,DE,,11.151,,1.072,849.966,,12.222
2002-07,CO,,45.209,,1.176,4313.567,,46.386
2002-07,SD,,8.76,,0.0,837.538,,8.76
2002-07,MD,,53.228,,0.55,5003.764,,53.779
2002-07,DC,,1.337,,0.0,101.334,,1.337
2002-07,VT,,5.574,,0.001,499.672,,5.574
2002-07,OR,,35.116,,1.268,3457.051,,36.384
2002-07,HI,,10.616,,0.538,1034.145,,11.154
2002-07,NH,,15.329,,0.026,1414.853,,15.353
2002-07,NV,,30.174,,0.248,3110.486,,30.423
2002-07,IL,,199.794,,4.24,19084.674,,204.034
2002-07,AZ,,92.409,,0.401,8906.931,,92.81
2002-07,UT,,34.677,,0.118,3309.839,,34.796
2002-07,MT,,23.162,,0.757,2205.044,,23.92
2002-07,FL,,197.705,,7.623,19601.859,,205.326
2002-07,AR,,51.532,,3.873,4755.258,,55.406
2002-07,MN,,52.168,,2.071,4944.683,,54.24
2002-07,NY,,152.795,,4.809,14115.944,,157.604
2002-07,VA,,85.757,,6.232,7647.595,,91.991
2002-07,PA,,209.751,,4.661,19568.908,,214.414
2002-07,ME,,17.827,,7.239,2003.246,,25.065
2002-07,IN,,124.911,,6.101,12143.515,,131.014
2002-07,NE,,32.874,,0.096,3135.062,,32.971
2002-07,NM,,31.772,,0.344,2961.512,,32.116
2002-07,MI,,125.136,,4.078,11994.319,,129.214
2002-07,CT,,32.959,,0.793,3286.289,,33.752
2002-07,KY,,95.673,,0.336,8812.415,,96.009
2002-07,MO,,85.555,,0.556,8194.945,,86.112
2002-07,OK,,66.64,,2.533,6474.516,,69.173
2002-07,ID,,13.259,,0.982,1225.257,,14.242
2002-07,IA,,44.076,,3.85,4042.057,,47.926
2002-07,NJ,,69.214,,2.188,6493.958,,71.403
2002-07,WA,,102.94,,3.31,10090.333,,106.25
2002-08,WI,,61.791,,4.218,5489.042,,66.009
2002-08,DE,,8.429,,1.166,783.473,,9.593
2002-08,NC,,122.543,,5.287,11842.788,,127.829
2002-08,UT,,33.317,,0.054,3211.911,,33.37
2002-08,DC,,1.153,,0.0,85.726,,1.153
2002-08,IA,,41.639,,4.066,3781.004,,45.707
2002-08,AL,,133.927,,9.566,12925.95,,143.493
2002-08,AR,,52.115,,3.266,4927.186,,55.382
2002-08,MD,,54.194,,0.572,5106.865,,54.764
2002-08,MI,,122.932,,4.232,11814.101,,127.165
2002-08,OH,,136.155,,2.09,13456.021,,138.245
2002-08,VT,,5.141,,0.0,457.307,,5.141
2002-08,AK,,6.076,,0.6,507.302,,6.677
2002-08,ID,,11.941,,0.931,1097.336,,12.872
2002-08,PA,,206.738,,4.784,19532.968,,211.518
2002-08,TX,,399.962,,35.365,40740.094,,435.33
2002-08,NE,,30.54,,0.106,2876.405,,30.647
2002-08,SD,,8.5,,0.0,815.272,,8.5
2002-08,GA,,129.844,,9.823,12802.579,,139.67
2002-08,KY,,93.569,,0.305,8618.415,,93.874
2002-08,WY,,41.754,,0.558,3841.201,,42.312
