date,state,index_ipi
2016-06,WI,98.7201
2016-06,WV,98.7201
2016-06,WY,98.7201
2016-07,AK,98.8992
2016-07,AL,98.8992
2016-07,AR,98.8992
2016-07,AZ,98.8992
2016-07,CA,98.8992
2016-07,CO,98.8992
2016-07,CT,98.8992
2016-07,DC,98.8992
2016-07,DE,98.8992
2016-07,FL,98.8992
2016-07,GA,98.8992
2016-07,HI,98.8992
2016-07,IA,98.8992
2016-07,ID,98.8992
2016-07,IL,98.8992
2016-07,IN,98.8992
2016-07,KS,98.8992
2016-07,KY,98.8992
2016-07,LA,98.8992
2016-07,MA,98.8992
2016-07,MD,98.8992
2016-07,ME,98.8992
2016-07,MI,98.8992
2016-07,MN,98.8992
2016-07,MO,98.8992
2016-07,MS,98.8992
2016-07,MT,98.8992
2016-07,NC,98.8992
2016-07,ND,98.8992
2016-07,NE,98.8992
2016-07,NH,98.8992
2016-07,NJ,98.8992
2016-07,NM,98.8992
2016-07,NV,98.8992
2016-07,NY,98.8992
2016-07,OH,98.8992
2016-07,OK,98.8992
2016-07,OR,98.8992
2016-07,PA,98.8992
2016-07,RI,98.8992
2016-07,SC,98.8992
2016-07,SD,98.8992
2016-07,TN,98.8992
2016-07,TX,98.8992
2016-07,UT,98.8992
2016-07,VA,98.8992
2016-07,VT,98.8992
2016-07,WA,98.8992
2016-07,WI,98.8992
2016-07,WV,98.8992
2016-07,WY,98.8992
2016-08,AK,98.7249
2016-08,AL,98.7249
2016-08,AR,98.7249
2016-08,AZ,98.7249
2016-08,CA,98.7249
2016-08,CO,98.7249
2016-08,CT,98.7249
2016-08,DC,98.7249
2016-08,DE,98.7249
2016-08,FL,98.7249
2016-08,GA,98.7249
2016-08,HI,98.7249
2016-08,IA,98.7249
2016-08,ID,98.7249
2016-08,IL,98.7249
2016-08,IN,98.7249
2016-08,KS,98.7249
2016-08,KY,98.7249
2016-08,LA,98.7249
2016-08,MA,98.7249
2016-08,MD,98.7249
2016-08,ME,98.7249
2016-08,MI,98.7249
2016-08,MN,98.7249
2016-08,MO,98.7249
2016-08,MS,98.7249
2016-08,MT,98.7249
2016-08,NC,98.7249
2016-08,ND,98.7249
2016-08,NE,98.7249
2016-08,NH,98.7249
2016-08,NJ,98.7249
2016-08,NM,98.7249
2016-08,NV,98.7249
2016-08,NY,98.7249
2016-08,OH,98.7249
2016-08,OK,98.7249
2016-08,OR,98.7249
2016-08,PA,98.7249
2016-08,RI,98.7249
2016-08,SC,98.7249
2016-08,SD,98.7249
2016-08,TN,98.7249
2016-08,TX,98.7249
2016-08,UT,98.7249
2016-08,VA,98.7249
2016-08,VT,98.7249
2016-08,WA,98.7249
2016-08,WI,98.7249
2016-08,WV,98.7249
2016-08,WY,98.7249
2016-09,AK,98.606
2016-09,AL,98.606
2016-09,AR,98.606
2016-09,AZ,98.606
2016-09,CA,98.606
2016-09,CO,98.606
2016-09,CT,98.606
2016-09,DC,98.606
2016-09,DE,98.606
2016-09,FL,98.606
2016-09,GA,98.606
2016-09,HI,98.606
2016-09,IA,98.606
2016-09,ID,98.606
2016-09,IL,98.606
2016-09,IN,98.606
2016-09,KS,98.606
2016-09,KY,98.606
2016-09,LA,98.606
2016-09,MA,98.606
2016-09,MD,98.606
2016-09,ME,98.606
2016-09,MI,98.606
2016-09,MN,98.606
2016-09,MO,98.606
2016-09,MS,98.606
2016-09,MT,98.606
2016-09,NC,98.606
2016-09,ND,98.606
2016-09,NE,98.606
2016-09,NH,98.606
2016-09,NJ,98.606
2016-09,NM,98.606
2016-09,NV,98.606
2016-09,NY,98.606
2016-09,OH,98.606
2016-09,OK,98.606
2016-09,OR,98.606
2016-09,PA,98.606
2016-09,RI,98.606
2016-09,SC,98.606
2016-09,SD,98.606
2016-09,TN,98.606
2016-09,TX,98.606
2016-09,UT,98.606
2016-09,VA,98.606
2016-09,VT,98.606
2016-09,WA,98.606
2016-09,WI,98.606
2016-09,WV,98.606
2016-09,WY,98.606
2016-10,AK,98.6703
2016-10,AL,98.6703
2016-10,AR,98.6703
2016-10,AZ,98.6703
2016-10,CA,98.6703
2016-10,CO,98.6703
2016-10,CT,98.6703
2016-10,DC,98.6703
2016-10,DE,98.6703
2016-10,FL,98.6703
2016-10,GA,98.6703
2016-10,HI,98.6703
2016-10,IA,98.6703
2016-10,ID,98.6703
2016-10,IL,98.6703
2016-10,IN,98.6703
2016-10,KS,98.6703
2016-10,KY,98.6703
2016-10,LA,98.6703
2016-10,MA,98.6703
2016-10,MD,98.6703
2016-10,ME,98.6703
2016-10,MI,98.6703
2016-10,MN,98.6703
2016-10,MO,98.6703
2016-10,MS,98.6703
2016-10,MT,98.6703
2016-10,NC,98.6703
2016-10,ND,98.6703
2016-10,NE,98.6703
2016-10,NH,98.6703
2016-10,NJ,98.6703
2016-10,NM,98.6703
2016-10,NV,98.6703
2016-10,NY,98.6703
2016-10,OH,98.6703
2016-10,OK,98.6703
2016-10,OR,98.6703
2016-10,PA,98.6703
2016-10,RI,98.6703
2016-10,SC,98.6703
2016-10,SD,98.6703
2016-10,TN,98.6703
2016-10,TX,98.6703
2016-10,UT,98.6703
2016-10,VA,98.6703
2016-10,VT,98.6703
2016-10,WA,98.6703
2016-10,WI,98.6703
2016-10,WV,98.6703
2016-10,WY,98.6703
2016-11,AK,98.2288
2016-11,AL,98.2288
2016-11,AR,98.2288
2016-11,AZ,98.2288
2016-11,CA,98.2288
2016-11,CO,98.2288
2016-11,CT,98.2288
2016-11,DC,98.2288
2016-11,DE,98.2288
2016-11,FL,98.2288
2016-11,GA,98.2288
2016-11,HI,98.2288
2016-11,IA,98.2288
2016-11,ID,98.2288
2016-11,IL,98.2288
2016-11,IN,98.2288
2016-11,KS,98.2288
2016-11,KY,98.2288
2016-11,LA,98.2288
2016-11,MA,98.2288
2016-11,MD,98.2288
2016-11,ME,98.2288
2016-11,MI,98.2288
2016-11,MN,98.2288
2016-11,MO,98.2288
2016-11,MS,98.2288
2016-11,MT,98.2288
2016-11,NC,98.2288
2016-11,ND,98.2288
2016-11,NE,98.2288
2016-11,NH,98.2288
2016-11,NJ,98.2288
2016-11,NM,98.2288
2016-11,NV,98.2288
2016-11,NY,98.2288
2016-11,OH,98.2288
2016-11,OK,98.2288
2016-11,OR,98.2288
2016-11,PA,98.2288
2016-11,RI,98.2288
2016-11,SC,98.2288
2016-11,SD,98.2288
2016-11,TN,98.2288
2016-11,TX,98.2288
2016-11,UT,98.2288
2016-11,VA,98.2288
2016-11,VT,98.2288
2016-11,WA,98.2288
2016-11,WI,98.2288
2016-11,WV,98.2288
2016-11,WY,98.2288
2016-12,AK,98.8958
2016-12,AL,98.8958
2016-12,AR,98.8958
2016-12,AZ,98.8958
2016-12,CA,98.8958
2016-12,CO,98.8958
2016-12,CT,98.8958
2016-12,DC,98.8958
2016-12,DE,98.8958
2016-12,FL,98.8958
2016-12,GA,98.8958
2016-12,HI,98.8958
2016-12,IA,98.8958
2016-12,ID,98.8958
2016-12,IL,98.8958
2016-12,IN,98.8958
2016-12,KS,98.8958
2016-12,KY,98.8958
2016-12,LA,98.8958
2016-12,MA,98.8958
2016-12,MD,98.8958
2016-12,ME,98.8958
2016-12,MI,98.8958
2016-12,MN,98.8958
2016-12,MO,98.8958
2016-12,MS,98.8958
2016-12,MT,98.8958
2016-12,NC,98.8958
2016-12,ND,98.8958
2016-12,NE,98.8958
2016-12,NH,98.8958
2016-12,NJ,98.8958
2016-12,NM,98.8958
2016-12,NV,98.8958
2016-12,NY,98.8958
2016-12,OH,98.8958
2016-12,OK,98.8958
2016-12,OR,98.8958
2016-12,PA,98.8958
2016-12,RI,98.8958
2016-12,SC,98.8958
2016-12,SD,98.8958
2016-12,TN,98.8958
2016-12,TX,98.8958
2016-12,UT,98.8958
2016-12,VA,98.8958
2016-12,VT,98.8958
2016-12,WA,98.8958
2016-12,WI,98.8958
2016-12,WV,98.8958
2016-12,WY,98.8958
2017-01,AK,98.7446
2017-01,AL,98.7446
2017-01,AR,98.7446
2017-01,AZ,98.7446
2017-01,CA,98.7446
2017-01,CO,98.7446
2017-01,CT,98.7446
2017-01,DC,98.7446
2017-01,DE,98.7446
2017-01,FL,98.7446
2017-01,GA,98.7446
2017-01,HI,98.7446
2017-01,IA,98.7446
2017-01,ID,98.7446
2017-01,IL,98.7446
2017-01,IN,98.7446
2017-01,KS,98.7446
2017-01,KY,98.7446
2017-01,LA,98.7446
2017-01,MA,98.7446
2017-01,MD,98.7446
2017-01,ME,98.7446
2017-01,MI,98.7446
2017-01,MN,98.7446
2017-01,MO,98.7446
2017-01,MS,98.7446
2017-01,MT,98.7446
2017-01,NC,98.7446
2017-01,ND,98.7446
2017-01,NE,98.7446
2017-01,NH,98.7446
2017-01,NJ,98.7446
2017-01,NM,98.7446
2017-01,NV,98.7446
2017-01,NY,98.7446
2017-01,OH,98.7446
2017-01,OK,98.7446
2017-01,OR,98.7446
2017-01,PA,98.7446
2017-01,RI,98.7446
2017-01,SC,98.7446
2017-01,SD,98.7446
2017-01,TN,98.7446
2017-01,TX,98.7446
2017-01,UT,98.7446
2017-01,VA,98.7446
2017-01,VT,98.7446
2017-01,WA,98.7446
2017-01,WI,98.7446
2017-01,WV,98.7446
2017-01,WY,98.7446
2017-02,AK,98.3676
2017-02,AL,98.3676
2017-02,AR,98.3676
2017-02,AZ,98.3676
2017-02,CA,98.3676
2017-02,CO,98.3676
2017-02,CT,98.3676
2017-02,DC,98.3676
2017-02,DE,98.3676
2017-02,FL,98.3676
2017-02,GA,98.3676
2017-02,HI,98.3676
2017-02,IA,98.3676
2017-02,ID,98.3676
2017-02,IL,98.3676
2017-02,IN,98.3676
2017-02,KS,98.3676
2017-02,KY,98.3676
2017-02,LA,98.3676
2017-02,MA,98.3676
2017-02,MD,98.3676
2017-02,ME,98.3676
2017-02,MI,98.3676
2017-02,MN,98.3676
2017-02,MO,98.3676
2017-02,MS,98.3676
2017-02,MT,98.3676
2017-02,NC,98.3676
2017-02,ND,98.3676
2017-02,NE,98.3676
2017-02,NH,98.3676
2017-02,NJ,98.3676
2017-02,NM,98.3676
2017-02,NV,98.3676
2017-02,NY,98.3676
2017-02,OH,98.3676
2017-02,OK,98.3676
2017-02,OR,98.3676
2017-02,PA,98.3676
2017-02,RI,98.3676
2017-02,SC,98.3676
2017-02,SD,98.3676
2017-02,TN,98.3676
2017-02,TX,98.3676
2017-02,UT,98.3676
2017-02,VA,98.3676
2017-02,VT,98.3676
2017-02,WA,98.3676
2017-02,WI,98.3676
2017-02,WV,98.3676
2017-02,WY,98.3676
2017-03,AK,99.1065
2017-03,AL,99.1065
2017-03,AR,99.1065
2017-03,AZ,99.1065
2017-03,CA,99.1065
2017-03,CO,99.1065
2017-03,CT,99.1065
2017-03,DC,99.1065
2017-03,DE,99.1065
2017-03,FL,99.1065
2017-03,GA,99.1065
2017-03,HI,99.1065
2017-03,IA,99.1065
2017-03,ID,99.1065
2017-03,IL,99.1065
2017-03,IN,99.1065
2017-03,KS,99.1065
2017-03,KY,99.1065
2017-03,LA,99.1065
2017-03,MA,99.1065
2017-03,MD,99.1065
2017-03,ME,99.1065
2017-03,MI,99.1065
2017-03,MN,99.1065
2017-03,MO,99.1065
2017-03,MS,99.1065
2017-03,MT,99.1065
2017-03,NC,99.1065
2017-03,ND,99.1065
2017-03,NE,99.1065
2017-03,NH,99.1065
2017-03,NJ,99.1065
2017-03,NM,99.1065
2017-03,NV,99.1065
2017-03,NY,99.1065
2017-03,OH,99.1065
2017-03,OK,99.1065
2017-03,OR,99.1065
2017-03,PA,99.1065
2017-03,RI,99.1065
2017-03,SC,99.1065
2017-03,SD,99.1065
2017-03,TN,99.1065
2017-03,TX,99.1065
2017-03,UT,99.1065
2017-03,VA,99.1065
2017-03,VT,99.1065
2017-03,WA,99.1065
2017-03,WI,99.1065
2017-03,WV,99.1065
2017-03,WY,99.1065
2017-04,AK,100.0363
2017-04,AL,100.0363
2017-04,AR,100.0363
2017-04,AZ,100.0363
2017-04,CA,100.0363
2017-04,CO,100.0363
2017-04,CT,100.0363
2017-04,DC,100.0363
2017-04,DE,100.0363
2017-04,FL,100.0363
2017-04,GA,100.0363
2017-04,HI,100.0363
2017-04,IA,100.0363
2017-04,ID,100.0363
2017-04,IL,100.0363
2017-04,IN,100.0363
2017-04,KS,100.0363
2017-04,KY,100.0363
2017-04,LA,100.0363
2017-04,MA,100.0363
2017-04,MD,100.0363
2017-04,ME,100.0363
2017-04,MI,100.0363
2017-04,MN,100.0363
2017-04,MO,100.0363
2017-04,MS,100.0363
2017-04,MT,100.0363
2017-04,NC,100.0363
2017-04,ND,100.0363
2017-04,NE,100.0363
2017-04,NH,100.0363
2017-04,NJ,100.0363
2017-04,NM,100.0363
2017-04,NV,100.0363
2017-04,NY,100.0363
2017-04,OH,100.0363
2017-04,OK,100.0363
2017-04,OR,100.0363
2017-04,PA,100.0363
2017-04,RI,100.0363
2017-04,SC,100.0363
2017-04,SD,100.0363
2017-04,TN,100.0363
2017-04,TX,100.0363
2017-04,UT,100.0363
2017-04,VA,100.0363
2017-04,VT,100.0363
2017-04,WA,100.0363
2017-04,WI,100.0363
2017-04,WV,100.0363
2017-04,WY,100.0363
2017-05,AK,100.147
2017-05,AL,100.147
2017-05,AR,100.147
2017-05,AZ,100.147
2017-05,CA,100.147
2017-05,CO,100.147
2017-05,CT,100.147
2017-05,DC,100.147
2017-05,DE,100.147
2017-05,FL,100.147
2017-05,GA,100.147
2017-05,HI,100.147
2017-05,IA,100.147
2017-05,ID,100.147
2017-05,IL,100.147
2017-05,IN,100.147
2017-05,KS,100.147
2017-05,KY,100.147
2017-05,LA,100.147
2017-05,MA,100.147
2017-05,MD,100.147
2017-05,ME,100.147
2017-05,MI,100.147
2017-05,MN,100.147
2017-05,MO,100.147
2017-05,MS,100.147
2017-05,MT,100.147
2017-05,NC,100.147
2017-05,ND,100.147
2017-05,NE,100.147
2017-05,NH,100.147
2017-05,NJ,100.147
2017-05,NM,100.147
2017-05,NV,100.147
2017-05,NY,100.147
2017-05,OH,100.147
2017-05,OK,100.147
2017-05,OR,100.147
2017-05,PA,100.147
2017-05,RI,100.147
2017-05,SC,100.147
2017-05,SD,100.147
2017-05,TN,100.147
2017-05,TX,100.147
2017-05,UT,100.147
2017-05,VA,100.147
2017-05,VT,100.147
2017-05,WA,100.147
2017-05,WI,100.147
2017-05,WV,100.147
2017-05,WY,100.147
2017-06,AK,100.3042
2017-06,AL,100.3042
2017-06,AR,100.3042
2017-06,AZ,100.3042
2017-06,CA,100.3042
2017-06,CO,100.3042
2017-06,CT,100.3042
2017-06,DC,100.3042
2017-06,DE,100.3042
2017-06,FL,100.3042
2017-06,GA,100.3042
2017-06,HI,100.3042
2017-06,IA,100.3042
2017-06,ID,100.3042
2017-06,IL,100.3042
2017-06,IN,100.3042
2017-06,KS,100.3042
2017-06,KY,100.3042
2017-06,LA,100.3042
2017-06,MA,100.3042
2017-06,MD,100.3042
2017-06,ME,100.3042
2017-06,MI,100.3042
2017-06,MN,100.3042
2017-06,MO,100.3042
2017-06,MS,100.3042
2017-06,MT,100.3042
2017-06,NC,100.3042
2017-06,ND,100.3042
2017-06,NE,100.3042
2017-06,NH,100.3042
2017-06,NJ,100.3042
2017-06,NM,100.3042
2017-06,NV,100.3042
2017-06,NY,100.3042
2017-06,OH,100.3042
2017-06,OK,100.3042
2017-06,OR,100.3042
2017-06,PA,100.3042
2017-06,RI,100.3042
2017-06,SC,100.3042
2017-06,SD,100.3042
2017-06,TN,100.3042
2017-06,TX,100.3042
2017-06,UT,100.3042
2017-06,VA,100.3042
2017-06,VT,100.3042
2017-06,WA,100.3042
2017-06,WI,100.3042
2017-06,WV,100.3042
2017-06,WY,100.3042
2017-07,AK,100.2092
2017-07,AL,100.2092
2017-07,AR,100.2092
2017-07,AZ,100.2092
2017-07,CA,100.2092
2017-07,CO,100.2092
2017-07,CT,100.2092
2017-07,DC,100.2092
2017-07,DE,100.2092
2017-07,FL,100.2092
2017-07,GA,100.2092
2017-07,HI,100.2092
2017-07,IA,100.2092
2017-07,ID,100.2092
2017-07,IL,100.2092
2017-07,IN,100.2092
2017-07,KS,100.2092
2017-07,KY,100.2092
2017-07,LA,100.2092
2017-07,MA,100.2092
2017-07,MD,100.2092
2017-07,ME,100.2092
2017-07,MI,100.2092
2017-07,MN,100.2092
2017-07,MO,100.2092
2017-07,MS,100.2092
2017-07,MT,100.2092
2017-07,NC,100.2092
2017-07,ND,100.2092
2017-07,NE,100.2092
2017-07,NH,100.2092
2017-07,NJ,100.2092
2017-07,NM,100.2092
2017-07,NV,100.2092
2017-07,NY,100.2092
2017-07,OH,100.2092
2017-07,OK,100.2092
2017-07,OR,100.2092
2017-07,PA,100.2092
2017-07,RI,100.2092
2017-07,SC,100.2092
2017-07,SD,100.2092
2017-07,TN,100.2092
2017-07,TX,100.2092
2017-07,UT,100.2092
2017-07,VA,100.2092
2017-07,VT,100.2092
2017-07,WA,100.2092
2017-07,WI,100.2092
2017-07,WV,100.2092
2017-07,WY,100.2092
2017-08,AK,99.7055
2017-08,AL,99.7055
2017-08,AR,99.7055
2017-08,AZ,99.7055
2017-08,CA,99.7055
2017-08,CO,99.7055
2017-08,CT,99.7055
2017-08,DC,99.7055
2017-08,DE,99.7055
2017-08,FL,99.7055
2017-08,GA,99.7055
2017-08,HI,99.7055
2017-08,IA,99.7055
2017-08,ID,99.7055
2017-08,IL,99.7055
2017-08,IN,99.7055
2017-08,KS,99.7055
2017-08,KY,99.7055
2017-08,LA,99.7055
2017-08,MA,99.7055
2017-08,MD,99.7055
2017-08,ME,99.7055
2017-08,MI,99.7055
2017-08,MN,99.7055
2017-08,MO,99.7055
2017-08,MS,99.7055
2017-08,MT,99.7055
2017-08,NC,99.7055
2017-08,ND,99.7055
2017-08,NE,99.7055
2017-08,NH,99.7055
2017-08,NJ,99.7055
2017-08,NM,99.7055
2017-08,NV,99.7055
2017-08,NY,99.7055
2017-08,OH,99.7055
2017-08,OK,99.7055
2017-08,OR,99.7055
2017-08,PA,99.7055
2017-08,RI,99.7055
2017-08,SC,99.7055
2017-08,SD,99.7055
2017-08,TN,99.7055
2017-08,TX,99.7055
2017-08,UT,99.7055
2017-08,VA,99.7055
2017-08,VT,99.7055
2017-08,WA,99.7055
2017-08,WI,99.7055
2017-08,WV,99.7055
2017-08,WY,99.7055
2017-09,AK,99.7485
2017-09,AL,99.7485
2017-09,AR,99.7485
2017-09,AZ,99.7485
2017-09,CA,99.7485
2017-09,CO,99.7485
2017-09,CT,99.7485
2017-09,DC,99.7485
2017-09,DE,99.7485
2017-09,FL,99.7485
2017-09,GA,99.7485
2017-09,HI,99.7485
2017-09,IA,99.7485
2017-09,ID,99.7485
2017-09,IL,99.7485
2017-09,IN,99.7485
2017-09,KS,99.7485
2017-09,KY,99.7485
2017-09,LA,99.7485
2017-09,MA,99.7485
2017-09,MD,99.7485
2017-09,ME,99.7485
2017-09,MI,99.7485
2017-09,MN,99.7485
2017-09,MO,99.7485
2017-09,MS,99.7485
2017-09,MT,99.7485
2017-09,NC,99.7485
2017-09,ND,99.7485
2017-09,NE,99.7485
2017-09,NH,99.7485
2017-09,NJ,99.7485
2017-09,NM,99.7485
2017-09,NV,99.7485
2017-09,NY,99.7485
2017-09,OH,99.7485
2017-09,OK,99.7485
2017-09,OR,99.7485
2017-09,PA,99.7485
2017-09,RI,99.7485
2017-09,SC,99.7485
2017-09,SD,99.7485
2017-09,TN,99.7485
2017-09,TX,99.7485
2017-09,UT,99.7485
2017-09,VA,99.7485
2017-09,VT,99.7485
2017-09,WA,99.7485
2017-09,WI,99.7485
2017-09,WV,99.7485
2017-09,WY,99.7485
2017-10,AK,100.988
2017-10,AL,100.988
2017-10,AR,100.988
2017-10,AZ,100.988
2017-10,CA,100.988
2017-10,CO,100.988
2017-10,CT,100.988
2017-10,DC,100.988
2017-10,DE,100.988
2017-10,FL,100.988
2017-10,GA,100.988
2017-10,HI,100.988
2017-10,IA,100.988
2017-10,ID,100.988
2017-10,IL,100.988
2017-10,IN,100.988
2017-10,KS,100.988
2017-10,KY,100.988
2017-10,LA,100.988
2017-10,MA,100.988
2017-10,MD,100.988
2017-10,ME,100.988
2017-10,MI,100.988
2017-10,MN,100.988
2017-10,MO,100.988
2017-10,MS,100.988
2017-10,MT,100.988
2017-10,NC,100.988
2017-10,ND,100.988
2017-10,NE,100.988
2017-10,NH,100.988
2017-10,NJ,100.988
2017-10,NM,100.988
2017-10,NV,100.988
2017-10,NY,100.988
2017-10,OH,100.988
2017-10,OK,100.988
2017-10,OR,100.988
2017-10,PA,100.988
2017-10,RI,100.988
2017-10,SC,100.988
2017-10,SD,100.988
2017-10,TN,100.988
2017-10,TX,100.988
2017-10,UT,100.988
2017-10,VA,100.988
2017-10,VT,100.988
2017-10,WA,100.988
2017-10,WI,100.988
2017-10,WV,100.988
2017-10,WY,100.988
2017-11,AK,101.273
2017-11,AL,101.273
2017-11,AR,101.273
2017-11,AZ,101.273
2017-11,CA,101.273
2017-11,CO,101.273
2017-11,CT,101.273
2017-11,DC,101.273
2017-11,DE,101.273
2017-11,FL,101.273
2017-11,GA,101.273
2017-11,HI,101.273
2017-11,IA,101.273
2017-11,ID,101.273
2017-11,IL,101.273
2017-11,IN,101.273
2017-11,KS,101.273
2017-11,KY,101.273
2017-11,LA,101.273
2017-11,MA,101.273
2017-11,MD,101.273
2017-11,ME,101.273
2017-11,MI,101.273
2017-11,MN,101.273
2017-11,MO,101.273
2017-11,MS,101.273
2017-11,MT,101.273
2017-11,NC,101.273
2017-11,ND,101.273
2017-11,NE,101.273
2017-11,NH,101.273
2017-11,NJ,101.273
2017-11,NM,101.273
2017-11,NV,101.273
2017-11,NY,101.273
2017-11,OH,101.273
2017-11,OK,101.273
2017-11,OR,101.273
2017-11,PA,101.273
2017-11,RI,101.273
2017-11,SC,101.273
2017-11,SD,101.273
2017-11,TN,101.273
2017-11,TX,101.273
2017-11,UT,101.273
2017-11,VA,101.273
2017-11,VT,101.273
2017-11,WA,101.273
2017-11,WI,101.273
2017-11,WV,101.273
2017-11,WY,101.273
2017-12,AK,101.3696
2017-12,AL,101.3696
2017-12,AR,101.3696
2017-12,AZ,101.3696
2017-12,CA,101.3696
2017-12,CO,101.3696
2017-12,CT,101.3696
2017-12,DC,101.3696
2017-12,DE,101.3696
2017-12,FL,101.3696
2017-12,GA,101.3696
2017-12,HI,101.3696
2017-12,IA,101.3696
2017-12,ID,101.3696
2017-12,IL,101.3696
2017-12,IN,101.3696
2017-12,KS,101.3696
2017-12,KY,101.3696
2017-12,LA,101.3696
2017-12,MA,101.3696
2017-12,MD,101.3696
2017-12,ME,101.3696
2017-12,MI,101.3696
2017-12,MN,101.3696
2017-12,MO,101.3696
2017-12,MS,101.3696
2017-12,MT,101.3696
2017-12,NC,101.3696
2017-12,ND,101.3696
2017-12,NE,101.3696
2017-12,NH,101.3696
2017-12,NJ,101.3696
2017-12,NM,101.3696
2017-12,NV,101.3696
2017-12,NY,101.3696
2017-12,OH,101.3696
2017-12,OK,101.3696
2017-12,OR,101.3696
2017-12,PA,101.3696
2017-12,RI,101.3696
2017-12,SC,101.3696
2017-12,SD,101.3696
2017-12,TN,101.3696
2017-12,TX,101.3696
2017-12,UT,101.3696
2017-12,VA,101.3696
2017-12,VT,101.3696
2017-12,WA,101.3696
2017-12,WI,101.3696
2017-12,WV,101.3696
2017-12,WY,101.3696
2018-01,AK,101.3561
2018-01,AL,101.3561
2018-01,AR,101.3561
2018-01,AZ,101.3561
2018-01,CA,101.3561
2018-01,CO,101.3561
2018-01,CT,101.3561
2018-01,DC,101.3561
2018-01,DE,101.3561
2018-01,FL,101.3561
2018-01,GA,101.3561
2018-01,HI,101.3561
2018-01,IA,101.3561
2018-01,ID,101.3561
2018-01,IL,101.3561
2018-01,IN,101.3561
2018-01,KS,101.3561
2018-01,KY,101.3561
2018-01,LA,101.3561
2018-01,MA,101.3561
2018-01,MD,101.3561
2018-01,ME,101.3561
2018-01,MI,101.3561
2018-01,MN,101.3561
2018-01,MO,101.3561
2018-01,MS,101.3561
2018-01,MT,101.3561
2018-01,NC,101.3561
2018-01,ND,101.3561
2018-01,NE,101.3561
2018-01,NH,101.3561
2018-01,NJ,101.3561
2018-01,NM,101.3561
2018-01,NV,101.3561
2018-01,NY,101.3561
2018-01,OH,101.3561
2018-01,OK,101.3561
2018-01,OR,101.3561
2018-01,PA,101.3561
2018-01,RI,101.3561
2018-01,SC,101.3561
2018-01,SD,101.3561
2018-01,TN,101.3561
2018-01,TX,101.3561
2018-01,UT,101.3561
2018-01,VA,101.3561
2018-01,VT,101.3561
2018-01,WA,101.3561
2018-01,WI,101.3561
2018-01,WV,101.3561
2018-01,WY,101.3561
2018-02,AK,101.6495
2018-02,AL,101.6495
2018-02,AR,101.6495
2018-02,AZ,101.6495
2018-02,CA,101.6495
2018-02,CO,101.6495
2018-02,CT,101.6495
2018-02,DC,101.6495
2018-02,DE,101.6495
2018-02,FL,101.6495
2018-02,GA,101.6495
2018-02,HI,101.6495
2018-02,IA,101.6495
2018-02,ID,101.6495
2018-02,IL,101.6495
2018-02,IN,101.6495
2018-02,KS,101.6495
2018-02,KY,101.6495
2018-02,LA,101.6495
2018-02,MA,101.6495
2018-02,MD,101.6495
2018-02,ME,101.6495
2018-02,MI,101.6495
2018-02,MN,101.6495
2018-02,MO,101.6495
2018-02,MS,101.6495
2018-02,MT,101.6495
2018-02,NC,101.6495
2018-02,ND,101.6495
2018-02,NE,101.6495
2018-02,NH,101.6495
2018-02,NJ,101.6495
2018-02,NM,101.6495
2018-02,NV,101.6495
2018-02,NY,101.6495
2018-02,OH,101.6495
2018-02,OK,101.6495
2018-02,OR,101.6495
2018-02,PA,101.6495
2018-02,RI,101.6495
2018-02,SC,101.6495
2018-02,SD,101.6495
2018-02,TN,101.6495
2018-02,TX,101.6495
2018-02,UT,101.6495
2018-02,VA,101.6495
2018-02,VT,101.6495
2018-02,WA,101.6495
2018-02,WI,101.6495
2018-02,WV,101.6495
2018-02,WY,101.6495
2018-03,AK,102.298
2018-03,AL,102.298
2018-03,AR,102.298
2018-03,AZ,102.298
2018-03,CA,102.298
2018-03,CO,102.298
2018-03,CT,102.298
2018-03,DC,102.298
2018-03,DE,102.298
2018-03,FL,102.298
2018-03,GA,102.298
2018-03,HI,102.298
2018-03,IA,102.298
2018-03,ID,102.298
2018-03,IL,102.298
2018-03,IN,102.298
2018-03,KS,102.298
2018-03,KY,102.298
2018-03,LA,102.298
2018-03,MA,102.298
2018-03,MD,102.298
2018-03,ME,102.298
2018-03,MI,102.298
2018-03,MN,102.298
2018-03,MO,102.298
2018-03,MS,102.298
2018-03,MT,102.298
2018-03,NC,102.298
2018-03,ND,102.298
2018-03,NE,102.298
2018-03,NH,102.298
2018-03,NJ,102.298
2018-03,NM,102.298
2018-03,NV,102.298
2018-03,NY,102.298
2018-03,OH,102.298
2018-03,OK,102.298
2018-03,OR,102.298
2018-03,PA,102.298
2018-03,RI,102.298
2018-03,SC,102.298
2018-03,SD,102.298
2018-03,TN,102.298
2018-03,TX,102.298
2018-03,UT,102.298
2018-03,VA,102.298
2018-03,VT,102.298
2018-03,WA,102.298
2018-03,WI,102.298
2018-03,WV,102.298
2018-03,WY,102.298
2018-04,AK,103.4095
2018-04,AL,103.4095
2018-04,AR,103.4095
2018-04,AZ,103.4095
2018-04,CA,103.4095
2018-04,CO,103.4095
2018-04,CT,103.4095
2018-04,DC,103.4095
2018-04,DE,103.4095
2018-04,FL,103.4095
2018-04,GA,103.4095
2018-04,HI,103.4095
2018-04,IA,103.4095
2018-04,ID,103.4095
2018-04,IL,103.4095
2018-04,IN,103.4095
2018-04,KS,103.4095
2018-04,KY,103.4095
